ball,2,2.4,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,A Nehra,4,0
ball,2,2.5,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,A Nehra,1,0
ball,2,2.6,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,A Nehra,6,0
ball,2,3.1,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,B Kumar,1,0
ball,2,3.2,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,B Kumar,6,0
ball,2,3.3,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,B Kumar,2,0
ball,2,3.4,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,B Kumar,0,1
ball,2,3.5,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,B Kumar,0,0
ball,2,3.6,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,B Kumar,1,0
ball,2,3.7,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,B Kumar,4,0
ball,2,4.1,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,BCJ Cutting,0,0
ball,2,4.2,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,BCJ Cutting,0,0
ball,2,4.3,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,BCJ Cutting,0,0
ball,2,4.4,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,BCJ Cutting,0,1
ball,2,4.5,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,BCJ Cutting,0,0
ball,2,4.6,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,BCJ Cutting,0,0
ball,2,4.7,Royal Challengers Bangalore,CH Gayle,Mandeep Singh,BCJ Cutting,4,0
ball,2,5.1,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,Rashid Khan,0,0
ball,2,5.2,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,Rashid Khan,4,0
ball,2,5.3,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,Rashid Khan,0,0
ball,2,5.4,Royal Challengers Bangalore,Mandeep Singh,CH Gayle,Rashid Khan,0,0,bowled,Mandeep Singh
ball,2,5.5,Royal Challengers Bangalore,TM Head,CH Gayle,Rashid Khan,2,0
ball,2,5.6,Royal Challengers Bangalore,TM Head,CH Gayle,Rashid Khan,0,0
ball,2,6.1,Royal Challengers Bangalore,CH Gayle,TM Head,DJ Hooda,0,0
ball,2,6.2,Royal Challengers Bangalore,CH Gayle,TM Head,DJ Hooda,6,0
ball,2,6.3,Royal Challengers Bangalore,CH Gayle,TM Head,DJ Hooda,0,0,caught,CH Gayle
ball,2,6.4,Royal Challengers Bangalore,TM Head,KM Jadhav,DJ Hooda,0,0
ball,2,6.5,Royal Challengers Bangalore,TM Head,KM Jadhav,DJ Hooda,1,0
ball,2,6.6,Royal Challengers Bangalore,KM Jadhav,TM Head,DJ Hooda,0,0
ball,2,7.1,Royal Challengers Bangalore,TM Head,KM Jadhav,Rashid Khan,4,0
ball,2,7.2,Royal Challengers Bangalore,TM Head,KM Jadhav,Rashid Khan,2,0
ball,2,7.3,Royal Challengers Bangalore,TM Head,KM Jadhav,Rashid Khan,1,0
ball,2,7.4,Royal Challengers Bangalore,KM Jadhav,TM Head,Rashid Khan,1,0
ball,2,7.5,Royal Challengers Bangalore,TM Head,KM Jadhav,Rashid Khan,1,0
ball,2,7.6,Royal Challengers Bangalore,KM Jadhav,TM Head,Rashid Khan,4,0
ball,2,8.1,Royal Challengers Bangalore,TM Head,KM Jadhav,BCJ Cutting,1,0
ball,2,8.2,Royal Challengers Bangalore,KM Jadhav,TM Head,BCJ Cutting,0,1
ball,2,8.3,Royal Challengers Bangalore,KM Jadhav,TM Head,BCJ Cutting,0,0
ball,2,8.4,Royal Challengers Bangalore,KM Jadhav,TM Head,BCJ Cutting,1,0
ball,2,8.5,Royal Challengers Bangalore,TM Head,KM Jadhav,BCJ Cutting,1,0
ball,2,8.6,Royal Challengers Bangalore,KM Jadhav,TM Head,BCJ Cutting,6,0
ball,2,8.7,Royal Challengers Bangalore,KM Jadhav,TM Head,BCJ Cutting,1,0
ball,2,9.1,Royal Challengers Bangalore,KM Jadhav,TM Head,MC Henriques,1,1
ball,2,9.2,Royal Challengers Bangalore,TM Head,KM Jadhav,MC Henriques,4,0
ball,2,9.3,Royal Challengers Bangalore,TM Head,KM Jadhav,MC Henriques,1,0
ball,2,9.4,Royal Challengers Bangalore,KM Jadhav,TM Head,MC Henriques,1,0
ball,2,9.5,Royal Challengers Bangalore,TM Head,KM Jadhav,MC Henriques,0,0
ball,2,9.6,Royal Challengers Bangalore,TM Head,KM Jadhav,MC Henriques,1,0
ball,2,9.7,Royal Challengers Bangalore,KM Jadhav,TM Head,MC Henriques,4,0
ball,2,10.1,Royal Challengers Bangalore,TM Head,KM Jadhav,A Nehra,1,0
ball,2,10.2,Royal Challengers Bangalore,KM Jadhav,TM Head,A Nehra,0,1
ball,2,10.3,Royal Challengers Bangalore,KM Jadhav,TM Head,A Nehra,1,0
ball,2,10.4,Royal Challengers Bangalore,TM Head,KM Jadhav,A Nehra,1,0
ball,2,10.5,Royal Challengers Bangalore,KM Jadhav,TM Head,A Nehra,4,0
ball,2,10.6,Royal Challengers Bangalore,KM Jadhav,TM Head,A Nehra,4,0
ball,2,10.7,Royal Challengers Bangalore,KM Jadhav,TM Head,A Nehra,1,0
ball,2,11.1,Royal Challengers Bangalore,KM Jadhav,TM Head,MC Henriques,1,0
ball,2,11.2,Royal Challengers Bangalore,TM Head,KM Jadhav,MC Henriques,2,0
ball,2,11.3,Royal Challengers Bangalore,TM Head,KM Jadhav,MC Henriques,1,0
ball,2,11.4,Royal Challengers Bangalore,KM Jadhav,TM Head,MC Henriques,1,0,run out,KM Jadhav
ball,2,11.5,Royal Challengers Bangalore,SR Watson,TM Head,MC Henriques,1,0
